Date,Open_NTPC,High_NTPC,Low_NTPC,Close_NTPC,Adj_Close_NTPC,Volume_NTPC,Open_ONGC,High_ONGC,Low_ONGC,Close_ONGC,Adj_Close_ONGC,Volume_ONGC,Open_POWERGRID,High_POWERGRID,Low_POWERGRID,Close_POWERGRID,Adj_Close_POWERGRID,Volume_POWERGRID,Open_RELIANCE,High_RELIANCE,Low_RELIANCE,Close_RELIANCE,Adj_Close_RELIANCE,Volume_RELIANCE,Open_TATAPOWER,High_TATAPOWER,Low_TATAPOWER,Close_TATAPOWER,Adj_Close_TATAPOWER,Volume_TATAPOWER
2012-06-18,125.875,127.0,122.875,124.33333587646484,75.95525360107422,1941970,178.39999389648438,179.0,174.39999389648438,175.46665954589844,100.38662719726562,3166177.0,59.90626525878906,60.46876525878906,59.45626449584961,60.21564102172852,37.90437316894531,3027005,333.8914489746094,335.7886962890625,325.50244140625,328.6568908691406,302.236572265625,5017206,91.19412231445312,91.86963653564452,87.52705383300781,88.92633056640625,70.61461639404297,2988704.0
2012-06-19,123.75,125.95833587646484,122.79166412353516,124.70833587646484,76.18434143066406,3410185,174.43333435058594,180.0,174.43333435058594,178.39999389648438,102.06486511230467,3794589.0,60.21564102172852,61.81876373291016,59.9625129699707,61.17189025878906,38.50630187988281,9746993,327.78826904296875,338.02880859375,327.78826904296875,337.1373291015625,310.0353088378906,3902025,88.78157806396484,89.4088363647461,86.99629974365234,87.67180633544922,69.61842346191406,3838001.0
2012-06-20,125.0,126.83333587646484,124.08333587646484,124.625,76.1334228515625,2631464,179.5,182.8999938964844,178.6999969482422,181.6999969482422,103.95281982421876,4561332.0,60.94689178466797,61.81876373291016,60.75001525878906,60.97501373291016,38.38238525390625,8882639,337.3887634277344,339.6517333984375,335.1029357910156,337.1144714355469,310.0142822265625,5156683,88.34732055664062,89.84309387207031,88.05781555175781,89.31233978271484,70.92115020751953,2562048.0
2012-06-21,124.83333587646484,126.66666412353516,124.16666412353516,126.08333587646484,77.02433776855469,1689506,181.3333282470703,185.63333129882807,180.5,183.46665954589844,104.96354675292967,5356641.0,60.46876525878906,61.81876373291016,60.13126373291016,61.73439025878906,38.86038589477539,4083003,335.56011962890625,335.56011962890625,324.7709655761719,328.5654602050781,302.1524963378906,11304620,89.4088363647461,91.53187561035156,88.39556884765625,91.04936981201172,72.30048370361328,3321634.0
2012-06-22,125.33333587646484,127.79166412353516,124.625,126.79166412353516,77.45703887939453,2769422,181.8333282470703,186.73333740234372,181.0666656494141,186.3333282470703,106.60359191894533,3351490.0,61.31251525878906,62.26876449584961,61.17189025878906,61.90314102172852,38.96661758422852,7332263,326.2110595703125,326.8282165527344,321.639404296875,325.0452880859375,298.9153137207031,9565148,89.84309387207031,91.67662811279295,88.63682556152344,91.19412231445312,72.41542053222656,3274719.0
2012-06-25,126.29166412353516,128.4166717529297,126.20833587646484,127.08333587646484,77.63522338867188,3171616,186.5,188.0,180.1999969482422,181.73333740234372,103.97191619873048,2616396.0,61.67813873291016,62.12813949584961,60.32814025878906,60.66564178466797,38.18762969970703,5097127,326.5082092285156,330.5084228515625,325.50244140625,327.42254638671875,301.1014709472656,5557320,91.19412231445312,93.6066665649414,88.78157806396484,90.7598648071289,72.07059478759766,2899618.0
2012-06-26,127.16666412353516,128.7083282470703,126.375,128.0833282470703,78.2461166381836,2233992,181.1000061035156,186.6666717529297,181.1000061035156,184.86666870117188,105.7645034790039,3435774.0,60.35626602172852,61.87501525878906,60.35626602172852,61.79064178466797,38.895790100097656,1992235,328.0168762207031,331.6741943359375,326.6224975585937,330.7598571777344,304.17047119140625,8042120,91.58013153076172,92.83464813232422,91.24237060546876,92.400390625,73.37328338623047,2297380.0
2012-06-27,129.1666717529297,130.4583282470703,128.5416717529297,129.25,78.9588394165039,1903099,185.6666717529297,186.0,182.0666656494141,184.8333282470703,105.74544525146484,3733011.0,61.87501525878906,62.66251373291016,61.36876678466797,61.76251602172852,38.87809371948242,5727518,332.08563232421875,333.548583984375,328.2454528808594,330.3027038574219,303.7501220703125,3854028,94.5716781616211,96.06745910644533,93.70316314697266,94.42692565917967,74.9825439453125,4035324.0
2012-06-28,130.0,131.9583282470703,129.0416717529297,131.3333282470703,80.2315444946289,4530069,184.1666717529297,186.1999969482422,183.6666717529297,185.26666259765625,105.99335479736328,2382910.0,61.87501525878906,62.32501602172852,61.14376449584961,61.70626449584961,38.842681884765625,3083553,331.1712951660156,332.7256774902344,327.6282653808594,329.11407470703125,302.6570739746094,5951695,95.9227066040039,96.06745910644533,94.61993408203124,95.44020080566406,75.78716278076172,5049510.0
2012-06-29,132.375,133.6666717529297,131.7083282470703,132.875,81.1733627319336,3074715,186.0,190.5333404541016,185.6666717529297,189.8999938964844,108.64413452148438,6152280.0,62.07189178466797,64.46251678466797,62.04376602172852,63.87189102172852,40.20589828491211,7486892,331.4913330078125,338.7145690917969,331.4913330078125,337.3201904296875,310.2034912109375,8385514,96.50171661376952,101.80931091308594,96.06745910644533,101.03729248046876,80.231689453125,8493200.0
2012-07-02,133.3333282470703,135.0,132.7083282470703,134.4166717529297,82.11515808105469,1479196,189.96665954589844,193.3333282470703,186.26666259765625,190.86666870117188,109.19718170166016,2355033.0,63.90001678466797,64.09689331054688,63.16876602172852,63.33751678466797,39.86952209472656,2634447,336.245849609375,338.6688232421875,333.8000183105469,337.1144714355469,310.0142822265625,3415984,102.29181671142578,102.48482513427734,99.7345199584961,100.74778747558594,80.00180053710938,3753367.0
2012-07-03,134.5833282470703,135.5,132.5,134.2083282470703,81.98788452148438,2126170,191.6666717529297,195.5,191.3999938964844,193.63333129882807,110.78004455566406,4687564.0,63.73126602172852,63.84376525878906,62.49376678466797,62.80313873291016,39.53313827514648,4091332,338.2802429199219,339.5145874023437,334.32574462890625,336.63446044921875,309.5728454589844,5147461,102.00231170654295,102.00231170654295,99.92752838134766,100.50653839111328,79.81024169921875,3505799.0
2012-07-04,134.4166717529297,135.0,132.0833282470703,134.0833282470703,81.9115219116211,1878697,193.6999969482422,194.0,187.6000061035156,189.73333740234372,108.54883575439452,5453662.0,62.88751602172852,63.78751373291016,62.60626602172852,63.56251525878906,40.01115036010742,3061761,338.3031005859375,338.3031005859375,333.2056884765625,335.6744079589844,308.6899719238281,4673559,101.23030090332033,102.48482513427734,99.49327087402344,101.03729248046876,80.231689453125,3337034.0
2012-07-05,133.75,135.2916717529297,132.5,134.6666717529297,82.26788330078125,1726928,189.3333282470703,189.93333435058597,184.46665954589844,185.63333129882807,106.20314025878906,7983918.0,63.56251525878906,64.57501220703125,63.28126525878906,64.29376220703125,40.4714469909668,2830305,335.9944152832031,339.4002990722656,334.66864013671875,337.70880126953125,310.5608215332031,3902776,101.03729248046876,102.29181671142578,100.21703338623048,101.90581512451172,80.92137908935547,2234529.0
2012-07-06,134.1666717529297,134.875,133.0833282470703,134.0416717529297,81.8860855102539,732764,186.6666717529297,186.6666717529297,182.43333435058597,185.76666259765625,106.2794418334961,6506715.0,64.12501525878906,64.40626525878906,63.02814102172852,63.56251525878906,40.01115036010742,3797719,337.3887634277344,337.3887634277344,333.5028686523437,335.9486999511719,308.9422607421875,4629778,101.80931091308594,102.00231170654295,99.15550994873048,100.0240249633789,79.42708587646484,1806858.0
2012-07-09,132.7083282470703,133.7916717529297,131.25,133.375,81.47881317138672,1666530,184.6999969482422,186.93333435058597,184.13333129882807,185.3000030517578,106.01241302490234,2614332.0,63.47814178466797,63.56251525878906,63.05626678466797,63.45001602172852,39.94033432006836,2397364,333.2742614746094,335.4686584472656,331.948486328125,334.5543518066406,307.6599426269531,3899398,99.8792724609375,99.8792724609375,97.03247833251952,97.8044891357422,77.66459655761719,2460887.0
2012-07-10,132.9166717529297,133.9166717529297,131.25,133.2083282470703,81.37698364257812,1582414,186.0,188.0,183.8000030517578,186.3333282470703,106.60359191894533,4286917.0,62.94376373291016,63.98439025878906,62.85939025878906,63.64688873291016,40.06425094604492,3199920,334.3943176269531,339.2174377441406,334.09716796875,338.1659545898437,310.9812316894531,2987177,96.83946990966795,98.43174743652344,96.40521240234376,97.8527374267578,77.702880859375,3238376.0
2012-07-11,132.1666717529297,134.75,132.1666717529297,133.4583282470703,81.52970886230469,2470233,184.5,186.6000061035156,183.46665954589844,185.3000030517578,106.01241302490234,3025794.0,63.39376449584961,64.40626525878906,63.39376449584961,63.92813873291016,40.24129867553711,2903254,335.30865478515625,336.7487487792969,330.0740966796875,331.7427673339844,305.07440185546875,5968586,96.83946990966795,97.46673583984376,95.9227066040039,96.54996490478516,76.66840362548828,2971927.0
2012-07-12,132.4166717529297,133.625,130.8333282470703,132.4583282470703,80.9188003540039,2101722,183.6666717529297,188.93333435058597,183.6666717529297,188.3333282470703,107.74783325195312,5442229.0,63.90001678466797,63.90001678466797,63.05626678466797,63.25313949584961,39.81640625,2728401,330.02838134765625,333.6400146484375,327.833984375,329.7083740234375,303.2035522460937,5033240,96.01920318603516,98.19049835205078,95.53669738769533,97.32198333740234,77.28144073486328,3050119.0
2012-07-13,132.7083282470703,134.25,132.25,133.125,81.32608795166016,996847,187.1000061035156,190.6666717529297,187.1000061035156,190.0666656494141,108.739501953125,3576157.0,63.33751678466797,63.56251525878906,62.85939025878906,63.02814102172852,39.67477416992188,1672753,329.1597900390625,332.13134765625,326.8739318847656,328.4740295410156,302.0684509277344,5686588,97.2737274169922,97.8044891357422,94.76468658447266,95.15069580078124,75.5572509765625,2708572.0
2012-07-16,132.3333282470703,134.0,131.9583282470703,132.3333282470703,80.84245300292969,1446993,189.3999938964844,192.1999969482422,188.36666870117188,191.36666870117188,109.48323059082033,2892852.0,62.85939025878906,63.67501449584961,62.49376678466797,63.36563873291016,39.88721466064453,3148848,329.1597900390625,331.0570068359375,326.89678955078125,329.3197937011719,302.8462219238281,3653656,94.90943908691406,95.72970581054688,92.5451431274414,93.0759048461914,73.90971374511719,3245230.0
2012-07-17,132.875,133.4583282470703,131.0833282470703,131.9166717529297,80.58792877197266,1894132,192.13333129882807,193.3333282470703,188.8000030517578,189.26666259765625,108.28182220458984,3456321.0,63.45001602172852,63.59064102172852,62.94376373291016,63.14064025878906,39.74559020996094,2407572,331.35418701171875,332.79425048828125,327.9254150390625,328.86260986328125,302.4257507324219,5698437,93.1724090576172,94.5716781616211,91.67662811279295,92.35214233398438,73.3349838256836,3164251.0
2012-07-18,131.875,132.25,130.0833282470703,130.875,79.9515609741211,1656078,190.6666717529297,192.5,189.36666870117188,190.26666259765625,108.8539047241211,4647663.0,63.05626678466797,63.30939102172852,62.29689025878906,62.55001449584961,39.37380599975586,2516255,328.2454528808594,330.0055236816406,325.5938720703125,327.2396850585937,300.9333190917969,4276373,91.67662811279295,95.53669738769533,91.67662811279295,95.1024398803711,75.51895141601562,2603563.0
2012-07-19,131.6666717529297,132.5416717529297,130.4166717529297,130.9166717529297,79.97700500488281,6217933,190.0,191.6000061035156,188.6999969482422,189.76666259765625,108.5678482055664,4340812.0,62.97188949584961,63.45001602172852,62.71876525878906,63.00001525878906,39.65707015991211,2171498,329.251220703125,333.68572998046875,328.2454528808594,332.7256774902344,305.9783020019531,5840613,96.50171661376952,97.75624084472656,95.97095489501952,97.2737274169922,77.24313354492188,2760480.0
2012-07-20,130.5833282470703,131.2083282470703,129.625,129.9166717529297,79.3661117553711,1009934,189.86666870117188,190.1666717529297,186.5333404541016,187.8999938964844,107.4999542236328,2221777.0,62.60626602172852,63.28126525878906,62.32501602172852,62.57814025878906,39.39149475097656,1581366,330.2112731933594,333.2056884765625,327.8111267089844,330.37127685546875,303.81317138671875,6203490,96.54996490478516,96.88772583007812,95.34369659423828,96.06745910644533,76.28524017333984,1172687.0
2012-07-23,129.625,129.9166717529297,127.0,128.125,78.27156829833984,6156342,186.5333404541016,189.6999969482422,184.0,187.63333129882807,107.34734344482422,2401995.0,62.24063873291016,62.43751525878906,61.34064102172852,61.48126602172852,38.701053619384766,2728477,326.8739318847656,331.81134033203125,326.0967712402344,328.7026062011719,302.2786560058594,5110516,95.53669738769533,96.98422241210938,93.6066665649414,94.18567657470705,74.79095458984375,2274485.0
2012-07-24,128.3333282470703,128.4583282470703,126.91666412353516,127.41666412353516,77.8388442993164,2062909,189.3000030517578,191.8000030517578,187.26666259765625,189.5666656494141,108.45344543457033,3326160.0,61.39688873291016,63.19689178466797,61.25626373291016,62.40938949584961,39.28528594970703,8366909,329.616943359375,332.2913818359375,328.40545654296875,331.217041015625,304.5909729003906,4017559,93.84791564941406,94.47518157958984,92.6416473388672,93.55841064453124,75.25670623779297,1705632.0
2012-07-25,126.79166412353516,127.45833587646484,124.25,125.04166412353516,76.38796997070312,4835923,189.3333282470703,189.5666656494141,186.3333282470703,189.1999969482422,108.24366760253906,1782915.0,62.24063873291016,62.66251373291016,61.05939102172852,62.29689025878906,39.21446228027344,6131518,329.3426513671875,331.2398986816406,325.5710144042969,328.81689453125,302.3837890625,4374110,93.6066665649414,93.89617156982422,91.43537902832033,92.88290405273438,74.71334838867188,1810266.0
2012-07-26,125.83333587646484,127.0,124.5,125.95833587646484,76.94795227050781,3489912,190.36666870117188,190.36666870117188,182.46665954589844,184.3000030517578,105.4403076171875,3598488.0,62.40938949584961,63.28126525878906,61.98751449584961,62.85939025878906,39.56855010986328,10181302,329.5712280273437,329.5712280273437,323.0566101074219,324.6566772460937,298.55792236328125,7008422,92.6416473388672,93.3171615600586,88.82982635498047,89.79484558105469,72.22935485839844,4394550.0
2012-07-27,127.08333587646484,129.5416717529297,126.79166412353516,127.70833587646484,78.01704406738281,1630782,187.93333435058597,188.26666259765625,182.13333129882807,185.0333404541016,105.85985565185548,3386368.0,63.73126602172852,64.68751525878906,63.05626678466797,64.32189178466797,40.4891471862793,4785341,328.7026062011719,332.2684936523437,327.3996887207031,329.616943359375,303.11944580078125,6733205,91.48362731933594,93.12415313720705,90.71161651611328,91.38712310791016,73.51016998291016,1415831.0
2012-07-30,128.0,132.0416717529297,128.0,131.5833282470703,80.38427734375,1524061,185.3333282470703,186.6666717529297,182.8333282470703,184.5333404541016,105.57382202148438,3062431.0,64.37814331054688,66.65626525878906,64.12501525878906,66.45938873291016,41.83466720581055,10354713,330.5312805175781,334.5543518066406,330.0055236816406,333.548583984375,306.7350769042969,3481938,91.77313232421876,95.72970581054688,91.77313232421876,95.00593566894533,76.42105865478516,1650854.0
2012-07-31,131.75,132.5,130.3333282470703,130.8333282470703,79.92610931396484,2175207,184.8333282470703,192.93333435058597,184.8000030517578,190.6999969482422,109.1018295288086,4127383.0,66.48751831054688,67.89376831054688,66.45938873291016,66.90939331054688,42.1179313659668,13034800,334.4629211425781,341.0918273925781,329.616943359375,339.94891357421875,312.6208801269531,6739905,95.53669738769533,96.01920318603516,93.4619140625,94.81293487548828,76.26583099365234,1983362.0
2012-08-01,130.875,132.5,130.1666717529297,131.25,80.18063354492188,2556146,191.73333740234372,191.86666870117188,186.1999969482422,186.8000030517578,106.87061309814452,3051279.0,66.65626525878906,67.21876525878906,66.15001678466797,66.93751525878906,42.13563919067383,5116745,338.4173889160156,343.2862243652344,337.6630859375,341.38897705078125,313.94512939453125,7215953,95.2471923828125,96.50171661376952,91.91788482666016,96.35696411132812,77.5078125,2083966.0
2012-08-02,131.3333282470703,137.0833282470703,131.2916717529297,136.25,83.23514556884766,9671479,186.3999938964844,187.3000030517578,183.6666717529297,184.5666656494141,105.5928726196289,2898222.0,66.43126678466797,67.07814025878906,66.31876373291016,66.43126678466797,41.81696701049805,5172210,339.2631530761719,341.7775573730469,336.8173217773437,338.0973815917969,310.91815185546875,3987283,96.50171661376952,96.98422241210938,93.89617156982422,94.5716781616211,76.07174682617188,1125142.0
2012-08-03,135.8333282470703,140.3333282470703,135.1666717529297,138.5416717529297,84.63512420654297,7677819,184.0,187.6666717529297,183.6666717529297,187.1000061035156,107.04222106933594,2567274.0,66.00939178466797,66.96563720703125,65.64376831054688,66.54376220703125,41.88776397705078,3992386,336.01727294921875,341.96044921875,333.9828796386719,339.4688720703125,312.17938232421875,5471907,94.08917236328124,94.33042907714844,92.5451431274414,93.89617156982422,75.52838134765625,1106343.0
2012-08-06,138.9166717529297,140.4166717529297,137.3333282470703,138.0416717529297,84.32965850830078,2442314,187.1000061035156,188.6666717529297,185.8000030517578,187.6666717529297,107.36644744873048,2847771.0,66.90939331054688,68.11876678466797,66.71251678466797,67.75314331054688,42.6490478515625,3989076,341.9833068847656,360.8871154785156,341.9833068847656,359.3556213378906,330.4674987792969,18692355,95.2471923828125,95.48844909667967,93.41365814208984,93.79966735839844,75.45076751708984,969950.0
2012-08-07,137.75,139.9583282470703,136.9166717529297,139.4583282470703,85.19512176513672,2661046,186.8333282470703,189.6000061035156,186.6666717529297,188.63333129882807,107.91948699951172,4368756.0,67.64064025878906,67.97814178466797,66.26251220703125,66.68438720703125,41.976295471191406,5499481,359.3556213378906,363.8815612792969,355.5611267089844,358.3041381835937,329.5005187988281,9835148,93.89617156982422,95.53669738769533,93.6066665649414,95.34369659423828,76.6927490234375,1352817.0
2012-08-08,139.75,142.4583282470703,139.0,140.2083282470703,85.6532974243164,3725376,188.0666656494141,188.93333435058597,184.6666717529297,187.86666870117188,107.48084259033205,3154741.0,66.79689025878906,67.10626220703125,66.54376220703125,66.90939331054688,42.1179313659668,5783459,358.8984375,365.2759094238281,357.7555236816406,361.5271606445313,332.4645080566406,9185461,96.11570739746094,96.50171661376952,94.08917236328124,94.7164306640625,76.18818664550781,4168002.0
2012-08-09,140.2916717529297,142.0833282470703,140.2083282470703,141.625,86.51873016357422,2002569,188.0,189.13333129882807,185.8000030517578,186.5,106.69894409179688,1835668.0,66.99376678466797,67.64064025878906,66.57189178466797,66.96563720703125,42.1533317565918,4304923,360.6585388183594,364.0872802734375,355.0582580566406,356.6583251953125,327.98699951171875,6375033,93.6066665649414,97.46673583984376,93.1724090576172,97.03247833251952,78.05117797851562,5244687.0
2012-08-10,140.625,143.75,140.5833282470703,143.2916717529297,87.53688049316406,3726680,186.6666717529297,188.93333435058597,185.3999938964844,185.96665954589844,106.39385986328124,3693130.0,66.90939331054688,68.37189483642578,66.48751831054688,67.24688720703125,42.33037185668945,4906011,355.5154113769531,360.7042541503906,353.91534423828125,357.5498046875,328.806884765625,5339124,96.59821319580078,97.4184799194336,95.15069580078124,96.50171661376952,77.6242446899414,1883623.0
2012-08-13,143.2916717529297,144.0,142.5416717529297,143.5,87.66414642333984,1285842,189.96665954589844,193.76666259765625,186.1999969482422,187.0333404541016,107.00408172607422,7386940.0,66.93751525878906,67.64064025878906,66.43126678466797,67.44376373291016,42.45429992675781,2775124,356.3611755371094,361.1614074707031,356.3611755371094,360.315673828125,331.350341796875,3091780,96.79122161865234,98.14224243164062,95.53669738769533,97.32198333740234,78.2840576171875,2100530.0
2012-08-14,142.5833282470703,144.125,141.4166717529297,143.1666717529297,87.46052551269531,2061458,187.3333282470703,191.8333282470703,186.6666717529297,190.5,108.9874038696289,3885201.0,66.74063873291016,68.00626373291016,66.74063873291016,67.52813720703125,42.50741195678711,3520379,360.2013854980469,366.6474304199219,359.7899169921875,365.5273742675781,336.14312744140625,8254356,97.46673583984376,97.75624084472656,96.01920318603516,97.22547912597656,78.20643615722656,1429876.0
2012-08-16,143.125,143.3333282470703,141.375,141.6666717529297,86.54418182373047,2729293,191.1666717529297,191.76666259765625,188.46665954589844,189.5333404541016,108.43439483642578,3767728.0,67.50001525878906,68.90626525878906,66.79689025878906,67.55626678466797,42.52512741088867,3368688,366.6702880859375,375.72216796875,365.3216247558594,373.1163330078125,343.1219787597656,10816056,97.22547912597656,98.57649993896484,97.03247833251952,97.7079849243164,78.59455108642578,1585257.0
2012-08-17,142.125,142.6666717529297,139.25,140.0416717529297,85.55146789550781,2073260,188.8333282470703,190.86666870117188,186.8333282470703,188.0333404541016,107.57618713378906,1854547.0,67.69689178466797,68.06251525878906,65.39064025878906,66.17813873291016,41.65762710571289,4100386,373.9163513183594,377.1165161132813,370.1447448730469,373.0934753417969,343.1009216308594,7165089,99.39676666259766,99.39676666259766,91.58013153076172,93.84791564941406,75.48957061767578,3394143.0
2012-08-21,139.5833282470703,145.6666717529297,139.5833282470703,144.7916717529297,88.4532470703125,1429356,187.3999938964844,192.0666656494141,187.3999938964844,191.36666870117188,109.48323059082033,1744494.0,65.84063720703125,67.64064025878906,65.55938720703125,67.24688720703125,42.33037185668945,2904667,373.0477600097656,376.6593627929688,371.3562316894531,372.2477111816406,342.3232116699219,5528692,94.5716781616211,96.50171661376952,93.1724090576172,96.30870819091795,77.46900177001953,1596167.0
2012-08-22,144.5833282470703,144.9166717529297,142.5,142.8333282470703,87.25689697265625,1054640,190.1666717529297,192.8333282470703,189.73333740234372,190.8000030517578,109.15907287597656,2342109.0,66.68438720703125,67.27501678466797,66.48751831054688,66.90939331054688,42.1179313659668,1988035,369.9390258789063,372.8191528320313,368.33892822265625,369.2989807128906,339.61151123046875,4374219,95.6332015991211,95.97095489501952,94.08917236328124,95.1024398803711,76.49870300292969,1772077.0
2012-08-23,142.9166717529297,143.6666717529297,141.4166717529297,142.0833282470703,86.7987289428711,1564212,190.0,191.26666259765625,186.96665954589844,187.8000030517578,107.44270324707033,2383513.0,67.07814025878906,67.07814025878906,65.70001220703125,66.06564331054688,41.58681106567383,4652302,370.5561828613281,370.9447937011719,360.2242431640625,363.2186584472656,334.02001953125,8330516,94.5716781616211,97.08072662353516,94.5716781616211,95.97095489501952,77.19730377197266,1989556.0
2012-08-24,141.4166717529297,142.625,139.9166717529297,140.5,85.83145904541016,2305279,188.6666717529297,192.46665954589844,187.46665954589844,191.23333740234372,109.40697479248048,3207067.0,65.81251525878906,66.57189178466797,65.36251831054688,65.86876678466797,41.46287536621094,5080546,361.9614562988281,363.2186584472656,355.9954528808594,357.5498046875,328.806884765625,7558802,95.53669738769533,95.9227066040039,94.5716781616211,94.86119079589844,76.30463409423828,971875.0
2012-08-27,140.375,141.4583282470703,139.25,140.7916717529297,86.00967407226562,1386114,190.73333740234372,193.13333129882807,190.0666656494141,191.63333129882807,109.63582611083984,1903851.0,65.70001220703125,66.76876831054688,65.67189025878906,66.54376220703125,41.88776397705078,1296282,359.332763671875,363.995849609375,358.1898498535156,359.9499206542969,331.0140075683594,4577171,95.48844909667967,95.72970581054688,93.02765655517578,93.36540985107422,75.10145568847656,938183.0
2012-08-28,141.5416717529297,143.625,140.5833282470703,143.2083282470703,87.48600006103516,1425577,191.0,192.96665954589844,186.13333129882807,187.43333435058597,107.23294067382812,3751131.0,66.65626525878906,69.18751525878906,66.48751831054688,68.34376525878906,43.02082824707031,4356311,359.7213439941406,362.9443664550781,355.9268798828125,361.25286865234375,332.2121887207031,4387076,93.02765655517578,96.1639633178711,93.02765655517578,94.5716781616211,76.07174682617188,6793251.0
2012-08-29,144.1666717529297,144.1666717529297,141.5833282470703,143.5833282470703,87.71507263183594,1544942,186.73333740234372,187.5666656494141,181.93333435058597,183.63333129882807,105.05890655517578,3020323.0,68.62501525878906,69.13126373291016,66.54376220703125,66.96563720703125,42.1533317565918,6345767,361.61859130859375,364.5901794433594,356.7268981933594,357.5726623535156,328.8278503417969,4421149,95.05419158935548,97.7079849243164,95.05419158935548,95.68144989013672,76.96443176269531,7580637.0
2012-08-30,142.625,144.375,141.0833282470703,142.875,87.2823715209961,4716608,184.0,186.13333129882807,182.1666717529297,183.86666870117188,105.19243621826172,7728913.0,66.90939331054688,69.18751525878906,66.48751831054688,68.48439025878906,43.10935592651367,9698034,356.4754638671875,362.0071716308594,351.3780517578125,358.1441345214844,329.35333251953125,13622854,96.11570739746094,97.75624084472656,94.61993408203124,96.35696411132812,77.5078125,9472245.0
2012-08-31,141.6666717529297,142.0,139.5,140.0416717529297,85.55146789550781,2548046,184.73333740234372,186.0,180.13333129882812,183.93333435058597,105.2305679321289,6537507.0,68.45626831054688,68.45626831054688,66.82501220703125,67.19064331054688,42.29497146606445,6414695,356.5897521972656,358.6012878417969,348.6807861328125,350.3722839355469,322.206298828125,7390882,96.30870819091795,96.74297332763672,95.2471923828125,96.01920318603516,77.23612976074219,2344597.0
2012-09-03,140.2083282470703,142.6666717529297,139.6666717529297,140.6666717529297,85.93328094482422,1466667,184.43333435058597,186.3333282470703,180.8333282470703,181.6000061035156,103.89561462402344,2459880.0,67.55626678466797,68.62501525878906,67.52813720703125,68.37189483642578,43.038536071777344,3891463,351.103759765625,351.9952392578125,347.46929931640625,348.8407897949219,320.7978820800781,4895069,96.50171661376952,97.17723083496094,93.79966735839844,94.13742065429688,75.72245025634766,1860439.0
2012-09-04,139.5833282470703,142.3333282470703,138.125,141.9583282470703,86.72235107421875,3008527,181.3333282470703,182.6000061035156,179.1666717529297,181.1000061035156,103.60955047607422,2158200.0,68.06251525878906,70.14376831054688,68.06251525878906,69.72189331054688,43.888328552246094,8607402,349.2522277832031,357.1155090332031,348.45220947265625,356.4068908691406,327.7557983398437,4377485,94.52342987060548,95.00593566894533,87.237548828125,93.02765655517578,74.82977294921875,1330461.0
2012-09-05,140.8333282470703,141.3333282470703,139.0833282470703,140.4583282470703,85.8060073852539,1990410,179.3333282470703,183.6000061035156,179.0,182.1999969482422,104.23888397216795,3372591.0,69.18751525878906,70.00314331054688,68.76564025878906,69.01876831054688,43.909812927246094,5181748,354.418212890625,356.56689453125,349.36651611328125,352.5438232421875,324.2032775878906,6589793,93.2206573486328,93.2206573486328,90.7598648071289,91.72488403320312,73.78184509277344,1755287.0
2012-09-06,139.6666717529297,143.9166717529297,138.3333282470703,142.9166717529297,87.56758880615234,2656502,181.1666717529297,185.3000030517578,180.93333435058597,183.0666656494141,104.73469543457033,4292332.0,68.99063873291016,68.99063873291016,67.10626220703125,68.11876678466797,43.33722305297852,2059057,350.3265686035156,354.1210632324219,349.27508544921875,351.1951904296875,322.96307373046875,2651343,91.72488403320312,92.7863998413086,91.2906265258789,92.01438903808594,74.01470947265625,1162262.0
2012-09-07,143.4583282470703,145.1666717529297,143.1666717529297,143.5416717529297,87.95050048828125,2222132,185.6999969482422,188.3333282470703,182.6999969482422,183.76666259765625,105.13516998291016,4208310.0,68.90626525878906,69.10314178466797,68.34376525878906,68.56876373291016,43.62351608276367,1292419,355.9954528808594,364.1329956054688,355.9040222167969,361.9614562988281,332.86383056640625,6910952,93.6066665649414,93.79966735839844,92.35214233398438,92.73815155029295,74.5969009399414,1479922.0
2012-09-10,142.625,144.0,142.4166717529297,143.3333282470703,87.82289123535156,999045,184.6666717529297,186.26666259765625,184.3333282470703,185.5666656494141,106.16500091552734,3044463.0,68.25939178466797,69.18751525878906,68.06251525878906,68.59689331054688,43.64141082763672,2343064,365.7330932617188,367.26458740234375,360.7728271484375,362.0986022949219,332.9899597167969,4388048,93.1724090576172,93.41365814208984,91.77313232421876,92.01438903808594,74.01470947265625,1736056.0
2012-09-11,142.2083282470703,145.5833282470703,142.2083282470703,145.2916717529297,89.02276611328125,1182187,184.1000061035156,187.6666717529297,184.1000061035156,185.0333404541016,105.85985565185548,5004067.0,68.20314025878906,68.56876373291016,67.61251831054688,68.03439331054688,43.28355026245117,1345773,360.9328308105469,363.8358459472656,358.0527038574219,361.61859130859375,332.5484924316406,6829457,91.96613311767578,92.30389404296876,91.1458740234375,91.77313232421876,73.82064819335938,3293904.0
2012-09-12,145.8333282470703,146.25,141.3333282470703,142.2083282470703,87.13355255126953,1961301,184.46665954589844,187.73333740234372,184.46665954589844,186.76666259765625,106.85152435302734,2514357.0,68.34376525878906,68.56876373291016,67.58438873291016,68.28751373291016,43.444580078125,2846913,362.7615051269531,365.595947265625,360.9099731445313,364.8644714355469,335.53350830078125,3886447,92.15914154052734,92.6416473388672,91.67662811279295,92.20738983154295,74.16996765136719,2245714.0
