Date,Open_HCLTECH,High_HCLTECH,Low_HCLTECH,Close_HCLTECH,Adj_Close_HCLTECH,Volume_HCLTECH,Open_INFY,High_INFY,Low_INFY,Close_INFY,Adj_Close_INFY,Volume_INFY,Open_TCS,High_TCS,Low_TCS,Close_TCS,Adj_Close_TCS,Volume_TCS,Open_TECHM,High_TECHM,Low_TECHM,Close_TECHM,Adj_Close_TECHM,Volume_TECHM,Open_WIPRO,High_WIPRO,Low_WIPRO,Close_WIPRO,Adj_Close_WIPRO,Volume_WIPRO
2012-01-10,104.75,105.1624984741211,104.1999969482422,104.9749984741211,78.756591796875,6297316,358.75,359.42498779296875,356.2749938964844,357.95001220703125,267.4324035644531,11179176.0,587.5,592.75,579.25,582.7000122070312,476.9479370117188,3591790.0,151.25,153.75,151.25,153.0749969482422,118.05909729003906,340888.0,151.51878356933594,152.85003662109375,150.71253967285156,151.33128356933594,135.3069610595703,3174471.0
2012-01-11,105.9499969482422,106.2249984741211,103.1999969482422,103.8249969482422,77.89379119873047,2967676,358.5,361.8624877929688,351.625,353.32501220703125,263.9769287109375,13795800.0,585.7000122070312,587.5,566.5750122070312,568.5,465.3251953125,5675380.0,148.75,157.22500610351562,148.75,155.3125,119.7847671508789,500348.0,151.40628051757812,152.60629272460938,149.77503967285156,150.48753356933594,134.55255126953125,2705924.0
2012-01-12,103.75,103.8000030517578,100.5124969482422,101.4375,76.10257720947266,4445508,343.75,343.75,322.2562561035156,323.53125,241.71734619140625,48970600.0,550.5,557.5,534.3250122070312,544.75,445.8853149414063,9528684.0,150.6374969482422,156.22500610351562,148.0,149.10000610351562,114.99337005615234,399996.0,146.25003051757812,149.04379272460938,143.43753051757812,146.79379272460938,131.2499542236328,7789056.0
2012-01-13,101.625,102.0250015258789,99.0,99.4375,74.60211944580078,5498304,327.25,327.375,319.03125,323.0249938964844,241.3391571044922,20898944.0,548.5750122070312,551.6749877929688,536.5,542.875,444.3507080078125,4019828.0,152.25,152.25,149.03750610351562,150.5,116.07311248779295,251092.0,147.90003967285156,151.81878662109375,146.51254272460938,150.37503051757812,134.45196533203125,2918497.0
2012-01-16,99.25,102.0999984741211,98.7624969482422,101.4875030517578,76.14010620117188,3312632,322.65625,330.5,322.38751220703125,330.01873779296875,246.56431579589844,13188736.0,542.0,557.0,539.4500122070312,554.7000122070312,454.0296020507813,3047202.0,148.9375,152.8874969482422,148.9375,150.83749389648438,116.33341217041016,280344.0,149.43753051757812,153.30003356933594,149.08128356933594,152.79379272460938,136.61459350585938,2048258.0
2012-01-17,105.5,108.125,103.6750030517578,106.3499984741211,79.78813171386719,19160384,331.25,334.1000061035156,329.23126220703125,332.7562561035156,248.6094970703125,8740424.0,559.9500122070312,562.3499755859375,547.0,551.9749755859375,451.7990112304688,3704218.0,150.0,154.5,150.0,152.3249969482422,117.48065948486328,458308.0,152.25003051757812,157.1250457763672,152.21253967285156,155.68128967285156,139.19635009765625,4704566.0
2012-01-18,106.6125030517578,106.6750030517578,103.3375015258789,104.3625030517578,78.29702758789062,5520804,330.5,330.5,323.125,326.5062561035156,243.9400177001953,9700424.0,540.0,548.1500244140625,522.6500244140625,538.0750122070312,440.4217834472656,11665532.0,152.5,152.5,146.75,148.1125030517578,114.23178100585938,269788.0,153.78753662109375,155.21253967285156,150.95628356933594,151.53753662109375,135.49134826660156,2216903.0
2012-01-19,105.25,105.6374969482422,103.8499984741211,104.7375030517578,78.57837677001953,3026768,327.0,327.8500061035156,322.07501220703125,324.3374938964844,242.31971740722656,9652336.0,543.5,544.4500122070312,532.7000122070312,537.7750244140625,440.1763305664063,4163292.0,149.9375,154.0,148.8000030517578,152.5,117.61563873291016,662140.0,152.25003051757812,153.52503967285156,149.71878051757812,151.55628967285156,135.50811767578125,3564511.0
2012-01-20,105.5625,105.5625,102.4499969482422,104.4124984741211,78.71029663085938,3041328,324.5,326.2124938964844,322.0375061035156,323.6000061035156,241.7686920166016,11635712.0,539.9749755859375,545.4749755859375,536.5,539.75,441.7927551269531,2572694.0,153.75,153.75,149.1125030517578,150.5749969482422,116.13097381591795,223476.0,155.62503051757812,159.33753967285156,153.78753662109375,155.15628051757812,138.7269287109375,11483626.0
2012-01-23,105.0,105.9000015258789,103.6875,105.0625,79.2002944946289,2915000,323.75,326.9375,323.625,325.0375061035156,242.84271240234372,5160864.0,543.0,545.7249755859375,537.0750122070312,538.8499755859375,441.05609130859375,2130496.0,152.25,152.8249969482422,148.89999389648438,149.8874969482422,115.60072326660156,439700.0,154.03128051757812,157.6875457763672,154.03128051757812,155.92503356933594,139.4142608642578,3944657.0
2012-01-24,105.0,107.5,102.75,107.1125030517578,80.74568939208984,2002912,327.25,329.95001220703125,324.375,327.6000061035156,244.7572784423828,5653208.0,544.0,547.5,539.0,544.3499755859375,445.5579528808594,2641310.0,150.0124969482422,152.9250030517578,150.0,152.1125030517578,117.3167495727539,439520.0,155.90628051757812,158.2500457763672,155.66253662109375,157.14378356933594,141.1830596923828,3171820.0
2012-01-25,107.25,107.5,104.25,105.1999969482422,79.303955078125,3440640,329.375,334.375,328.125,333.2250061035156,248.9597625732422,10545360.0,547.4500122070312,554.9749755859375,545.5250244140625,549.0,450.6058349609375,5845238.0,153.75,159.375,150.0749969482422,157.25,121.2790756225586,1558384.0,157.14378356933594,158.58753967285156,156.0000457763672,157.33128356933594,141.35150146484375,3114905.0
2012-01-27,105.625,107.5250015258789,104.9499969482422,107.0,80.66085815429688,3227024,337.75,341.875,335.7749938964844,340.625,254.48849487304688,12218872.0,552.5,560.2750244140625,550.0499877929688,554.375,455.0173034667969,5209718.0,157.7624969482422,160.5,155.41250610351562,159.33749389648438,122.88904571533205,500280.0,157.8750457763672,158.2500457763672,155.88754272460938,156.7500457763672,140.82931518554688,2118594.0
2012-01-30,106.25,107.5250015258789,104.8125,107.2624969482422,80.85874938964844,2673028,337.36248779296875,340.6499938964844,336.25,339.0375061035156,253.30242919921875,9588456.0,551.25,559.4749755859375,550.375,555.875,456.2486572265625,2595558.0,158.75,159.75,156.3000030517578,157.33749389648438,121.3465576171875,451824.0,155.66253662109375,158.2500457763672,153.00003051757812,153.67503356933594,138.06661987304688,3223887.0
2012-01-31,107.75,109.875,107.5250015258789,109.4124984741211,82.47949981689453,4355496,339.0,344.33123779296875,338.25,343.25,256.4497375488281,8658896.0,556.5,567.9500122070312,556.5,566.2000122070312,464.7229614257813,3538120.0,159.4499969482422,164.0,157.64999389648438,163.0,125.71375274658205,737496.0,153.95628356933594,155.81253051757812,153.78753662109375,155.21253967285156,139.4479522705078,3354727.0
2012-02-01,109.9499969482422,110.2249984741211,107.8874969482422,109.4749984741211,82.5266342163086,2112760,342.4624938964844,343.5,336.95623779296875,342.8374938964844,256.1414794921875,6269336.0,564.7000122070312,567.5,554.125,564.3499755859375,463.2047119140625,2288804.0,163.8125,166.2375030517578,161.25,163.9875030517578,126.47534942626952,603880.0,154.87503051757812,155.47503662109375,153.75003051757812,154.44378662109375,138.75732421875,2824036.0
2012-02-02,110.0,115.9499969482422,109.875,115.3625030517578,86.96485900878906,8703964,342.51251220703125,347.875,341.25,344.625,257.4769897460937,11538256.0,568.0,576.3250122070312,565.1500244140625,574.0,471.1250305175781,3386140.0,165.875,172.9499969482422,164.64999389648438,166.9499969482422,128.7601776123047,1287240.0,154.87503051757812,160.8750457763672,154.87503051757812,159.76878356933594,143.54144287109375,8788331.0
2012-02-03,115.75,115.8625030517578,112.3249969482422,113.5,85.56082916259766,2837152,342.5062561035156,349.0,342.5062561035156,347.90625,259.928466796875,11637200.0,572.5,588.0,570.5,585.7750244140625,480.7897644042969,2777558.0,170.5,170.5,161.6999969482422,163.35000610351562,125.98369598388672,625840.0,159.7500457763672,160.89378356933594,158.1562957763672,160.29379272460938,144.0131378173828,4957678.0
2012-02-06,113.8625030517578,116.9875030517578,113.8625030517578,115.6875,87.2098617553711,5223688,350.63751220703125,350.98748779296875,344.01251220703125,347.13751220703125,259.3541564941406,7937680.0,591.8499755859375,600.0250244140625,586.6749877929688,596.9249877929688,489.9414978027344,3427196.0,164.0124969482422,166.46249389648438,160.41250610351562,160.89999389648438,124.0941390991211,886624.0,161.23129272460938,162.05628967285156,158.47503662109375,160.16253662109375,143.8951873779297,2077266.0
2012-02-07,115.75,117.125,114.25,115.1500015258789,86.80467987060547,2864588,350.625,350.625,339.20623779296875,340.9375,254.7219696044922,7221640.0,604.8499755859375,604.8499755859375,595.9500122070312,599.0,491.6446228027344,3407656.0,161.7624969482422,163.47500610351562,160.25,160.89999389648438,124.0941390991211,542180.0,160.18128967285156,161.75628662109375,159.7500457763672,160.51878356933594,144.21527099609375,2511570.0
2012-02-08,115.375,117.0875015258789,115.0875015258789,116.8000030517578,88.04850769042969,1746136,343.5,347.75,342.66876220703125,346.14373779296875,258.6117248535156,6671496.0,608.2000122070312,613.4249877929688,605.5,609.8250122070312,500.5292663574219,3627184.0,161.375,164.9250030517578,159.1125030517578,162.5749969482422,125.3859634399414,1337008.0,160.63128662109375,164.5312957763672,160.61253356933594,162.97503662109375,146.4220428466797,4329148.0
2012-02-09,117.0,117.6750030517578,115.125,115.8625030517578,87.3417739868164,2186664,343.625,352.76251220703125,341.48126220703125,351.23748779296875,262.4173889160156,10156840.0,605.5499877929688,616.0,594.0,614.2999877929688,504.202392578125,3038062.0,161.85000610351562,165.75,158.5,164.8125,127.11164855957033,1200612.0,161.41879272460938,168.15003967285156,160.65003967285156,167.10003662109375,150.12806701660156,4903340.0
2012-02-10,115.75,117.5,115.2624969482422,117.1750030517578,88.3311996459961,1772184,349.875,350.25,343.89373779296875,348.79998779296875,260.5962829589844,5177616.0,614.0,619.0,606.0,616.7000122070312,506.1722717285156,2324302.0,164.27499389648438,166.72500610351562,161.0625,162.5625,125.3763427734375,544600.0,166.8750457763672,168.91879272460938,165.39378356933594,168.50628662109375,151.3915252685547,2630002.0
2012-02-13,117.5,118.75,116.5124969482422,117.0749969482422,88.25580596923828,1399924,346.90625,350.0625,344.63751220703125,348.54998779296875,260.40948486328125,5734008.0,611.0999755859375,618.9749755859375,607.0,612.8499755859375,503.0120849609375,1631770.0,161.75,164.21249389648438,160.5749969482422,163.1125030517578,125.80049896240234,224096.0,167.2500457763672,168.0000457763672,163.29379272460938,163.72503662109375,147.0958709716797,2046164.0
2012-02-14,117.5,117.5875015258789,115.5749969482422,117.0625,88.24637603759766,1204780,347.0,351.23748779296875,345.5,350.1312561035156,261.5907897949219,5477768.0,612.5,614.7750244140625,607.5,610.0,500.6731872558594,1826646.0,165.0,166.97500610351562,161.0124969482422,164.6374969482422,126.9766616821289,656968.0,163.08753967285156,164.9062957763672,162.0000457763672,163.16253662109375,146.59048461914062,1648444.0
2012-02-15,117.5,117.8125,116.5625,117.4250030517578,88.51964569091797,1670112,351.875,359.375,351.875,358.01251220703125,267.4791259765625,7178328.0,613.5750122070312,624.4000244140625,609.75,620.7999877929688,509.5372924804688,2167166.0,165.5124969482422,166.5,163.75,165.14999389648438,127.37191772460938,400240.0,163.53753662109375,165.2812957763672,162.52503967285156,163.53753662109375,146.92739868164062,2843159.0
2012-02-16,117.5749969482422,119.2750015258789,117.3499984741211,119.0124969482422,89.71636962890625,3158044,358.0,364.7124938964844,357.5687561035156,363.6187438964844,271.6675720214844,8256552.0,619.0,621.0,609.0,612.6749877929688,502.8687438964844,1886660.0,165.5124969482422,167.85000610351562,163.25,164.71249389648438,127.03455352783205,766852.0,163.1250457763672,165.1875457763672,162.39378356933594,164.75628662109375,148.0223846435547,2093050.0
2012-02-17,119.5,125.7249984741211,119.5,123.1374969482422,92.825927734375,7489652,364.53125,372.25,362.5187377929688,368.4750061035156,275.2958374023437,11457280.0,617.4249877929688,627.0,610.5,614.375,504.2640380859375,4096568.0,165.2375030517578,168.6125030517578,163.6125030517578,165.35000610351562,127.52621459960938,1338784.0,166.8750457763672,169.8750457763672,164.3437957763672,168.31878662109375,151.22303771972656,3971415.0
2012-02-21,122.4499969482422,123.7375030517578,121.5749969482422,123.4375,93.05211639404295,3321024,366.25,369.9874877929688,363.90625,367.28125,274.40399169921875,6049224.0,611.7750244140625,620.0,602.375,618.5250244140625,507.6700744628906,2489504.0,167.47500610351562,167.7375030517578,163.02499389648438,165.6750030517578,127.77686309814452,583392.0,167.66253662109375,169.01254272460938,165.45004272460938,166.38754272460938,149.48793029785156,3747684.0
2012-02-22,123.75,124.5,121.125,123.0250015258789,92.7411651611328,4318952,363.1499938964844,374.25,363.1499938964844,369.03125,275.7113952636719,10413120.0,617.5,633.4249877929688,614.5,626.1749877929688,513.94921875,3141826.0,163.75,166.91250610351562,156.3874969482422,158.08749389648438,121.92498779296876,434332.0,166.38754272460938,169.1250457763672,165.01878356933594,166.05003356933594,149.18470764160156,3772324.0
2012-02-23,123.0,124.5,122.6125030517578,123.8499984741211,93.3630599975586,5101628,367.375,372.8250122070313,364.5249938964844,366.6437377929688,273.927734375,10474960.0,624.5250244140625,637.4500122070312,622.0,629.9000244140625,517.00634765625,4086880.0,156.52499389648438,161.9875030517578,152.75,153.4499969482422,118.34829711914062,836704.0,164.7187957763672,167.23129272460938,163.65003967285156,165.54379272460938,148.72988891601562,3503831.0
2012-02-24,122.75,124.9625015258789,120.5999984741211,123.2125015258789,92.88250732421876,2929116,366.5,371.75,365.4375,368.5062561035156,275.3191833496094,8536440.0,629.5,640.4249877929688,628.625,635.0,521.1924438476562,2346400.0,155.46249389648438,156.6125030517578,152.0,153.0124969482422,118.0108871459961,404812.0,165.03753662109375,167.92503356933594,163.25628662109375,164.21253967285156,147.53382873535156,1863012.0
2012-02-27,123.5,124.5,120.0625,121.1500015258789,91.32771301269533,4858240,370.625,370.625,359.0,360.4187622070313,269.2767944335937,6910568.0,639.5,639.9749755859375,622.7999877929688,626.0250244140625,513.8257446289062,1861370.0,156.16250610351562,156.16250610351562,146.25,147.77499389648438,113.97148895263672,310876.0,165.0000457763672,165.30003356933594,158.30628967285156,159.30003356933594,143.12026977539062,2082132.0
2012-02-28,121.5875015258789,121.8000030517578,118.1125030517578,120.5749969482422,90.8942413330078,3498548,360.75,363.75,356.8687438964844,359.04998779296875,268.25421142578125,7950200.0,627.625,630.2000122070312,609.5499877929688,613.2750244140625,503.361083984375,3973490.0,148.0,152.27499389648438,147.75,150.03750610351562,115.71642303466795,268844.0,159.33753967285156,161.58753967285156,156.9375457763672,157.5937957763672,141.5873565673828,3426927.0
2012-02-29,121.0,121.5250015258789,120.4875030517578,121.2375030517578,91.3936538696289,2691580,361.75,363.5125122070313,358.0249938964844,360.4312438964844,269.2861633300781,8868408.0,620.0,620.0,606.125,610.9749755859375,501.4731140136719,3060216.0,149.2624969482422,153.5,148.0,150.125,115.7838897705078,289368.0,159.24378967285156,163.5937957763672,157.98753356933594,162.13128662109375,145.6639862060547,3083529.0
2012-03-01,120.25,121.25,118.6374969482422,120.5,90.83771514892578,1683944,356.4437561035156,359.375,350.625,357.08123779296875,266.7832946777344,9806632.0,611.5,613.4749755859375,605.0250244140625,609.7999877929688,500.50872802734375,1568594.0,149.5,151.25,147.52499389648438,149.125,115.0126495361328,399540.0,162.3750457763672,162.3750457763672,157.08753967285156,159.31878662109375,143.13714599609375,2743884.0
2012-03-02,121.75,121.75,119.0,120.4124984741211,90.7717742919922,1191136,358.125,358.125,351.63751220703125,355.7124938964844,265.7606506347656,6077656.0,613.0,613.5,603.5,608.625,499.5445251464844,2309232.0,150.2624969482422,152.25,148.8000030517578,149.47500610351562,115.28260040283205,750164.0,159.78753662109375,166.14378356933594,157.63128662109375,160.8750457763672,144.5353546142578,3049625.0
2012-03-05,119.3000030517578,120.9875030517578,117.3874969482422,120.2125015258789,90.62098693847656,1175480,357.26251220703125,357.98126220703125,349.5874938964844,351.23126220703125,262.4126892089844,5780456.0,607.0,611.2249755859375,600.5,603.6500244140625,495.4612121582031,1540878.0,149.5,152.5,148.60000610351562,151.7624969482422,117.04680633544922,394340.0,159.3750457763672,162.91879272460938,158.2500457763672,161.75628662109375,145.32705688476562,1350372.0
2012-03-06,120.5,122.875,118.75,120.3499984741211,90.7246551513672,2283156,350.63751220703125,360.0,350.13751220703125,356.5562438964844,266.3910522460937,10349688.0,601.5,610.6500244140625,594.5,601.0,493.2860412597656,1717722.0,151.72500610351562,155.25,150.0,150.9499969482422,116.42017364501952,480852.0,160.46253967285156,164.6250457763672,159.9375457763672,162.03753662109375,145.57977294921875,2414900.0
2012-03-07,119.875,124.1999969482422,118.625,123.7249984741211,93.26885223388672,2902328,355.25,361.875,354.38751220703125,360.4812622070313,269.32354736328125,7908568.0,597.5,603.0,593.2750244140625,596.4249877929688,489.5308837890625,1945666.0,150.3125,153.03750610351562,149.5,151.83749389648438,117.10466766357422,336616.0,160.80003356933594,166.5000457763672,160.72503662109375,164.98129272460938,148.22451782226562,5552777.0
2012-03-09,124.3000030517578,128.3000030517578,124.3000030517578,126.7249984741211,95.53033447265624,6700976,361.75,362.875,356.0,356.9125061035156,266.6571960449219,6644808.0,613.5,613.5,601.4749755859375,604.2750244140625,495.9738159179688,2225758.0,152.89999389648438,163.35000610351562,152.5124969482422,160.2375030517578,123.58316040039062,893276.0,166.3125457763672,168.018798828125,160.9687957763672,162.07504272460938,145.6134490966797,4217950.0
2012-03-12,126.75,128.0,125.0500030517578,126.7375030517578,95.53977966308594,5146680,364.375,364.375,347.625,352.17498779296875,263.1177673339844,7294472.0,607.9500122070312,609.4249877929688,591.5999755859375,594.5250244140625,487.9715576171875,2240278.0,162.0,163.4499969482422,157.27499389648438,158.5124969482422,122.25276184082033,541696.0,163.16253662109375,165.05628967285156,161.0625457763672,164.1562957763672,147.48330688476562,4627852.0
2012-03-13,127.0,127.4749984741211,124.0500030517578,126.2750015258789,95.1911163330078,4438628,355.4937438964844,358.73126220703125,355.25,357.4750061035156,267.0774841308594,7710424.0,595.0,607.4749755859375,595.0,598.5,491.234130859375,2492464.0,159.22500610351562,162.02499389648438,158.5625,161.08749389648438,124.2387237548828,394064.0,162.03753662109375,162.7500457763672,160.33128356933594,161.60629272460938,145.19232177734375,2812423.0
2012-03-14,127.5,129.8000030517578,125.5374984741211,126.1999969482422,95.13460540771484,3655696,361.25,364.375,356.7437438964844,359.85626220703125,268.8565368652344,10602088.0,605.0499877929688,607.0,575.5,577.2750244140625,473.8131103515625,8065314.0,160.10000610351562,163.60000610351562,158.16250610351562,159.21249389648438,122.79261016845705,437776.0,161.83128356933594,161.98129272460938,158.02503967285156,159.76878356933594,143.54144287109375,3197145.0
2012-03-15,125.5999984741211,126.4375,123.3375015258789,124.0500030517578,93.51384735107422,2046256,361.875,363.1437377929688,358.8125,360.23748779296875,269.1413879394531,6251360.0,579.5,585.4749755859375,572.5,581.8499755859375,477.5680541992188,4284236.0,162.5,162.9875030517578,153.8249969482422,154.5749969482422,119.21599578857422,393824.0,158.19378662109375,161.92503356933594,157.70628356933594,160.29379272460938,144.0131378173828,3569385.0
2012-03-16,124.75,126.5,122.6500015258789,124.2874984741211,93.69288635253906,2789108,363.125,364.125,355.89373779296875,358.1187438964844,267.5585021972656,9031008.0,584.9749755859375,590.0,579.0,584.7750244140625,479.968994140625,2054724.0,155.0124969482422,156.5500030517578,150.75,151.3625030517578,116.73834228515624,248036.0,161.28753662109375,163.46253967285156,159.9375457763672,160.70628356933594,144.3837127685547,1885380.0
2012-03-19,123.5124969482422,125.6125030517578,122.0,124.7375030517578,94.03211975097656,11628208,361.875,362.5,351.4125061035156,354.6875,264.9948425292969,6061528.0,584.7750244140625,584.7750244140625,555.9000244140625,561.0,460.45501708984375,5132864.0,152.22500610351562,156.0,151.5500030517578,154.6374969482422,119.26416015625,520436.0,159.43128967285156,160.8750457763672,157.48129272460938,160.5000457763672,144.19839477539062,2729492.0
2012-03-20,124.75,125.2375030517578,121.4250030517578,123.0,92.72232818603516,2010852,353.25,356.6499938964844,350.375,353.91876220703125,264.42059326171875,9225384.0,564.5,572.5,560.0,567.4249877929688,465.728515625,3683204.0,156.25,163.5,154.4375,162.1750030517578,125.07745361328124,1184772.0,159.4687957763672,161.40003967285156,159.45004272460938,161.10003662109375,144.7374725341797,3222617.0
2012-03-21,122.375,124.25,121.9875030517578,122.9625015258789,92.69402313232422,2622888,354.0562438964844,361.25,352.625,358.4125061035156,267.7779235839844,6250664.0,568.4749755859375,589.9000244140625,568.2750244140625,587.875,482.5134887695313,4553242.0,162.25,174.0,162.0500030517578,171.27499389648438,132.09584045410156,10232104.0,160.6875457763672,162.73129272460938,158.70004272460938,160.35003662109375,144.0636444091797,2379706.0
2012-03-22,123.0,123.9625015258789,117.375,119.25,89.8954086303711,5161080,359.25,359.3187561035156,351.7875061035156,353.5375061035156,264.1356811523437,5664640.0,587.3499755859375,594.8499755859375,580.0,583.875,479.2302856445313,3421694.0,172.5,182.4750061035156,169.7624969482422,181.2124938964844,139.76014709472656,8163896.0,160.80003356933594,162.30003356933594,157.2187957763672,157.98753356933594,141.9411163330078,2865420.0
2012-03-23,120.1999969482422,122.2249984741211,118.875,121.2375030517578,91.3936538696289,10785640,354.125,360.34375,353.79998779296875,359.0874938964844,268.2822570800781,5497736.0,587.5,595.9500122070312,582.4000244140625,592.3250122070312,486.1659240722656,3158436.0,181.25,187.25,176.125,185.3874969482422,142.98013305664062,5956136.0,157.5937957763672,160.35003662109375,157.53753662109375,159.4687957763672,143.2719268798828,4531041.0
2012-03-26,121.9749984741211,126.125,117.875,119.3375015258789,89.96138000488281,11350256,358.625,358.625,352.63751220703125,353.84375,264.364501953125,4922664.0,588.5,592.5,577.0,580.7999877929688,476.7064514160156,3053384.0,185.625,186.9875030517578,178.77499389648438,180.125,138.92137145996094,1756080.0,159.3750457763672,161.17503356933594,157.85629272460938,158.66253662109375,142.54754638671875,3325263.0
2012-03-27,120.0,121.2249984741211,117.0374984741211,117.6999969482422,88.72694396972656,3814424,357.5,362.96875,354.0375061035156,359.48748779296875,268.5810546875,7590752.0,586.5,589.8250122070312,575.9749755859375,587.375,482.1031799316406,1588246.0,181.2624969482422,182.5,173.8874969482422,175.4375,135.30615234375,1440796.0,159.01878356933594,161.13754272460938,156.0937957763672,160.65003967285156,144.3332061767578,4099841.0
2012-03-28,117.7624969482422,119.4499969482422,116.4124984741211,117.6500015258789,88.68927001953125,2521068,358.25,359.3374938964844,353.0,355.38751220703125,265.5178527832031,5919920.0,587.0,587.3250122070312,577.2249755859375,582.5499877929688,478.1426696777344,2051096.0,170.0500030517578,179.5500030517578,170.0500030517578,175.6875,135.49899291992188,1282588.0,160.1250457763672,161.6250457763672,158.2500457763672,161.19378662109375,144.8217010498047,4178318.0
2012-03-29,116.25,121.0999984741211,110.1500015258789,118.0374984741211,88.98137664794922,4696456,352.5625,354.79376220703125,345.9750061035156,349.0,260.7456359863281,14000208.0,575.5,582.0,566.2000122070312,570.5999755859375,468.3345031738281,2681214.0,167.5500030517578,182.1374969482422,167.5500030517578,177.41250610351562,136.82937622070312,1599640.0,160.81878662109375,164.6250457763672,158.08128356933594,163.80003356933594,147.16322326660156,8126656.0
2012-03-30,118.0500030517578,121.6125030517578,118.0500030517578,120.8125,91.07330322265624,2436200,351.23748779296875,359.125,350.375,358.2875061035156,267.6844482421875,7963600.0,572.75,587.875,572.75,584.4000244140625,479.66119384765625,2543342.0,178.10000610351562,181.7124938964844,178.10000610351562,180.1875,138.96961975097656,593776.0,163.23753356933594,165.63754272460938,161.64378356933594,165.03753662109375,148.27508544921875,4045900.0
2012-04-02,120.9749984741211,126.1999969482422,119.375,125.3125,94.4655532836914,3030536,358.0,361.09375,355.125,356.2749938964844,266.1809387207031,4851584.0,585.0,599.5,585.0,597.125,490.1055603027344,2326988.0,179.4875030517578,182.875,177.75,179.1374969482422,138.15980529785156,461116.0,164.10003662109375,166.5000457763672,163.61253356933594,166.18128967285156,149.30267333984375,3314604.0
2012-04-03,126.5,126.5875015258789,124.4749984741211,126.3499984741211,95.24768829345705,1730140,358.2875061035156,359.70623779296875,355.3187561035156,357.3062438964844,266.9513244628906,5451584.0,600.0999755859375,603.6749877929688,587.6500244140625,589.0,483.4368286132813,2269154.0,182.1125030517578,182.1125030517578,178.3000030517578,179.27499389648438,138.26585388183594,296716.0,167.00628662109375,168.33753967285156,165.43128967285156,167.4375457763672,150.4312744140625,2038002.0
2012-04-04,126.0,128.10000610351562,125.0,127.2624969482422,95.935546875,2006100,356.125,359.3687438964844,355.5,356.38751220703125,266.2649841308594,5254144.0,584.5,594.9000244140625,583.5,589.2249755859375,483.6213073730469,2165054.0,180.4750061035156,182.0,177.375,181.1374969482422,139.70228576660156,458500.0,166.1250457763672,169.38754272460938,165.0937957763672,166.42503356933594,149.52166748046875,2802268.0
2012-04-09,126.75,127.8625030517578,123.7624969482422,124.5749969482422,93.90959930419922,2460700,354.6875,357.41876220703125,351.54998779296875,352.84375,263.6173400878906,6541568.0,585.0,594.0,579.125,582.0499877929688,477.73248291015625,1576628.0,175.5625,179.9375,175.5625,178.22500610351562,137.4560546875,266792.0,164.45628356933594,166.83753967285156,163.95004272460938,164.64378356933594,147.9212646484375,1625514.0
2012-04-10,124.1624984741211,125.5124969482422,121.8499984741211,122.75,92.53384399414062,1837152,355.25,355.95623779296875,342.125,346.42498779296875,258.82177734375,7243056.0,583.1500244140625,587.8250122070312,576.125,578.0999755859375,474.4903869628906,1532992.0,175.875,181.4875030517578,175.875,178.02499389648438,137.30177307128906,355940.0,164.73753356933594,168.487548828125,164.73753356933594,167.02503967285156,150.06065368652344,3555497.0
2012-04-11,122.25,123.5999984741211,121.0374984741211,122.5,92.34540557861328,3409644,346.1187438964844,353.125,342.8999938964844,350.54998779296875,261.90362548828125,8179640.0,574.8499755859375,577.5,567.5999755859375,569.0499877929688,467.062255859375,1781586.0,176.2375030517578,180.0,174.9499969482422,177.8000030517578,137.1282501220703,332532.0,165.20628356933594,168.0000457763672,165.03753662109375,167.23129272460938,150.24600219726562,2666775.0
2012-04-12,122.8249969482422,125.8625030517578,122.5875015258789,123.5999984741211,93.17461395263672,4141292,352.84375,353.98126220703125,342.3062438964844,343.83123779296875,256.8839416503906,11805608.0,570.125,574.0,564.5499877929688,565.8250122070312,464.4153137207031,2114686.0,179.8125,182.2250061035156,178.0625,180.8874969482422,139.50949096679688,648644.0,166.23753356933594,167.28753662109375,164.04379272460938,164.66253662109375,147.93812561035156,949935.0
2012-04-13,119.9499969482422,122.5,118.75,119.7375030517578,90.26290130615234,5581508,314.75,315.3374938964844,298.63751220703125,300.3187561035156,224.37481689453125,75255568.0,545.6749877929688,552.3499755859375,530.625,534.1749877929688,438.4376831054688,8994680.0,177.0,179.9875030517578,170.0124969482422,176.5124969482422,136.13526916503906,261208.0,158.70004272460938,164.23129272460938,154.91253662109375,157.23753356933594,141.26730346679688,9544504.0
2012-04-16,118.5,122.0250015258789,117.75,121.1999969482422,91.36538696289062,3347708,300.0,303.3187561035156,291.6312561035156,295.5687561035156,220.82598876953125,33491480.0,532.625,537.1500244140625,526.6500244140625,534.875,439.01220703125,5016110.0,178.96249389648438,180.2250061035156,176.8874969482422,177.875,137.1860809326172,231292.0,157.1250457763672,160.36878967285156,154.95004272460938,157.85629272460938,141.8231658935547,6235513.0
2012-04-17,121.9875030517578,124.4250030517578,119.8249969482422,120.2125015258789,90.62098693847656,5020204,299.875,299.875,292.01251220703125,297.5874938964844,222.33421325683597,23687088.0,542.5,547.4749755859375,536.9000244140625,545.4249877929688,447.6714782714844,2473664.0,175.375,179.35000610351562,175.375,177.0500030517578,136.54981994628906,198240.0,157.5000457763672,159.3750457763672,157.46253967285156,157.95004272460938,141.9074249267578,5407035.0
